en_td,energy_eV,f_boltzmann,f_maxwell,ratio_boltzmann_to_maxwell
5.0,57.03987238390488,-7.410554942192661e-19,8.855598814659367e-07,-8.368214388760914e-13
5.0,57.47198954092162,2.763396120272706e-18,8.105754186562572e-07,3.4091782907181725e-12
5.0,57.90573732871955,-3.233167782044385e-18,7.416925674925786e-07,-4.3591751134498675e-12
5.0,58.34111574729869,6.949062891140814e-19,6.784368460587725e-07,1.024275572812686e-12
5.0,58.778124796659014,2.4919730015542086e-19,6.203687715504925e-07,4.016922056418155e-13
5.0,59.21676447680053,4.757553050387047e-20,5.670814370550773e-07,8.389541147905664e-14
5.0,59.65703478772324,2.8371529748666113e-20,5.181982433324144e-07,5.475033949597222e-14
5.0,60.098935729427154,-2.0784113742156744e-19,4.7337077667703314e-07,-4.3906626192806e-13
5.0,60.54246730191226,5.878755235338041e-20,4.3227682437996593e-07,1.359951518051009e-13
5.0,60.98762950517856,-5.632217931234006e-20,3.9461851973120156e-07,-1.4272563626943938e-13
5.0,61.43442233922605,-2.253425935386755e-18,3.6012060890998137e-07,-6.257420096582252e-12
5.0,61.88284580405474,-2.18637494212815e-19,3.285288325010372e-07,-6.655047368243539e-13
5.0,62.332899899664625,-1.6241604114078371e-21,2.996084147503044e-07,-5.420943910275093e-15
5.0,62.78458462605572,-1.209516836474258e-23,2.7314265403396545e-07,-4.428150706640838e-17
5.0,63.23789998322799,-9.025837462975998e-26,2.489316083601476e-07,-3.625830211934218e-19
5.0,63.69284597118146,-1.77902426916275e-26,2.26790870053529e-07,-7.844338128527177e-20
5.0,64.14942258991614,-3.1106060956647704e-27,2.0655042408986353e-07,-1.505979040890976e-20
5.0,64.60762983943201,2.7079848679658503e-28,1.880535848502747e-07,1.440007043801853e-21
5.0,65.06746771972905,2.4535888657943054e-26,1.711560063545423e-07,1.433539446294278e-19
5.0,65.5289362308073,2.3336420606648267e-24,1.5572476130883396e-07,1.4985683978906467e-17
5.0,65.99203537266676,2.383626756199128e-22,1.4163748456680795e-07,1.6829067273323489e-15
5.0,66.4567651453074,2.5610982887199138e-20,1.2878157685408314e-07,1.988714807881087e-13
5.0,66.92312554872925,4.251745624982324e-21,1.1705346484520685e-07,3.6323107826025416e-14
5.0,67.39111658293228,2.9426885819466604e-23,1.0635791390976746e-07,2.7667791457842955e-16
5.0,67.8607382479165,2.0073472730761608e-25,9.660739006060669e-08,2.077840289254115e-18
5.0,68.33199054368194,-8.418373438983377e-26,8.772146784262895e-08,-9.596708361157178e-19
5.0,68.80487347022856,-1.0550124151419071e-23,7.962628109581122e-08,-1.3249550281928295e-16
5.0,69.27938702755637,-1.3073846357770014e-21,7.22540137111036e-08,-1.809428388302932e-14
5.0,69.75553121566537,-1.6425632682204255e-19,6.55424276733979e-08,-2.5061068479266943e-12
5.0,70.2333060345556,-7.381014128639761e-19,5.943442585193382e-08,-1.2418752301953304e-11
5.0,70.71271148422699,6.824458071645646e-19,5.387764715587085e-08,1.2666585183094822e-11
5.0,71.19374756467957,8.552484549562776e-21,4.8824091821581235e-08,1.7516935247492725e-13
5.0,71.67641427591337,1.06651168342294e-22,4.4229774738925464e-08,2.4112980220184824e-15
5.0,72.16071161792837,1.3242946719430791e-24,4.005440485667729e-08,3.306239792306668e-17
5.0,72.64663959072453,1.6472653772392643e-26,3.626108883273387e-08,4.542790716621375e-19
5.0,73.13419819430192,2.073119348152732e-28,3.2816057213119745e-08,6.317393142902938e-21
10.0,0.0004468166316775847,0.07299590826667508,0.09109617731787134,0.8013059429701741
10.0,0.0022340831583879234,0.07299590915921457,0.09106576814973653,0.8015735291354456
10.0,0.005808616211808601,0.07299591871441886,0.0910049802630853,0.8021090549483749
10.0,0.011170415791939618,0.07299601115194931,0.09091387450634322,0.8029138736888422
10.0,0.018319481898780975,0.07299636610866882,0.0907925420252393,0.8039907736956704
10.0,0.027255814532332667,0.072996973466545,0.09064110411084675,0.80534073566972
10.0,0.0379794136925947,0.07299778292312563,0.09045971199752283,0.8069645736338915
10.0,0.05049027937956707,0.07299844213425986,0.09024854661121919,0.8088600301645756
10.0,0.06478841159324979,0.07299830279850529,0.09000781826874879,0.8110218001345635
10.0,0.08087381033364284,0.0729971386681112,0.08973776632870933,0.81344947232944
10.0,0.09874647560074623,0.07299505439880946,0.08943865879487414,0.8161465677411625
10.0,0.11840640739455995,0.07299251067431045,0.08911079187297048,0.8191208846888375
10.0,0.139853605715084,0.07298953541937035,0.08875448948187134,0.8223757000402658
10.0,0.16308807056231842,0.07298679835744504,0.08837010272032975,0.8259218458581044
