en_td,energy_eV,eedf
3.0,10.029056974707327,0.0003775495874343476
3.0,10.193462266799287,0.000267437196996478
3.0,10.359204187282238,0.00018672591769976977
3.0,10.526282736156181,0.00012847055973892602
3.0,10.694697913421116,8.691823102453462e-05
3.0,10.864449719077044,5.7642242693302807e-05
3.0,11.035538153123962,3.7278044283245566e-05
3.0,11.207963215561872,2.336277171277989e-05
3.0,11.381724906390774,1.398175272233175e-05
3.0,11.556823225610668,7.730504155602972e-06
3.0,11.73325817322155,3.754949268996556e-06
3.0,11.911029749223424,1.6220411799439158e-06
3.0,12.090137953616292,6.317370894495036e-07
3.0,12.270582786400151,2.2363617118191914e-07
3.0,12.452364247575002,7.257232859464113e-08
3.0,12.635482337140845,2.1694294341007838e-08
3.0,12.819937055097679,5.962158253937729e-09
3.0,13.005728401445504,1.4624309225142587e-09
3.0,13.19285637618432,3.0117874646268035e-10
3.0,13.381320979314125,5.457033246356658e-11
3.0,13.571122210834925,8.881368831499691e-12
3.0,13.762260070746718,1.3039317946673478e-12
3.0,13.954734559049502,1.7328629926710313e-13
3.0,14.148545675743275,2.066410010548029e-14
3.0,14.343693420828043,2.202123042221615e-15
3.0,14.540177794303801,2.545500127382661e-16
3.0,14.737998796170551,1.2275730921197655e-17
3.0,14.937156426428288,-1.38777878688576e-17
3.0,15.13765068507702,-3.4694469672144e-18
3.0,15.339481572116743,-1.314843992424932e-17
3.0,15.54264908754746,-1.7347234836072e-17
3.0,15.747153231369166,-7.181816010791975e-17
3.0,15.952994003581864,-4.85722575410016e-17
3.0,16.160171404185554,-6.9388939344288e-17
3.0,16.368685433180232,4.3015721382572285e-17
3.0,16.57853609056591,2.892001795715705e-17
3.0,16.78972337634257,2.08166818032864e-17
3.0,17.00224729051023,-2.08166818032864e-17
3.0,17.216107833068875,-1.90819583196792e-17
3.0,17.43130500401852,1.38777878688576e-17
3.0,17.64783880335915,1.311747245424761e-16
3.0,17.86570923109077,1.7299004493815924e-16
3.0,18.08491628721338,1.1694221624526058e-16
3.0,18.30545997172699,9.168587409513891e-18
3.0,18.527340284631585,1.006139620492176e-16
3.0,18.750557225927174,1.9554701383244246e-16
3.0,18.97511079561375,1.335737082377544e-16
3.0,19.201000993691324,1.5880676587391572e-17
3.0,19.428227820159883,3.55618314139476e-17
3.0,19.65679127501944,0.0
3.0,19.886691358269985,-8.559776189424278e-17
3.0,20.117928069911525,-5.327333480030018e-17
3.0,20.35050140994405,4.87890979764525e-19
3.0,20.584411378367577,2.2267729129659342e-17
3.0,20.81965797518209,2.42861287705008e-17
3.0,21.056241200387596,1.7347234836072e-18
3.0,21.29416105398409,2.6936070588622495e-17
3.0,21.533417535971573,3.994084453236492e-17
3.0,21.77401064635005,3.656471842790801e-17
3.0,22.01594038511952,7.928228421173532e-19
3.0,22.259206752279987,3.424723627402652e-17
3.0,22.50380974783144,1.3525422161249887e-17
3.0,22.74974937177388,7.855590158492555e-18
3.0,22.99702562410732,5.76669569312546e-18
3.0,23.245638504831746,4.001061140764478e-17
3.0,23.495588013947167,4.674266636688463e-17
3.0,23.746874151453575,3.81639166393584e-17
3.0,23.999496917350974,1.119874156585699e-17
3.0,24.253456311639372,7.446804879866162e-19
3.0,24.508752334318757,2.94902992213224e-17
3.0,24.765384985389137,1.4353640031207475e-17
3.0,25.023354264850504,5.251604296076484e-19
3.0,25.282660172702865,-1.0842021772545e-18
3.0,25.543302708946218,-1.2525896699724227e-18
3.0,25.80528187358056,6.437272054441243e-19
3.0,26.068597666605893,0.0
3.0,26.33325008802222,-1.699096865143248e-18
3.0,26.59923913782954,5.830656931883824e-18
3.0,26.866564816027847,-9.729286704482482e-18
3.0,27.13522712261715,-3.999903869219987e-17
3.0,27.405226057597442,-4.160625855214144e-17
3.0,27.676561620968727,-3.0357660963126e-17
3.0,27.949233812731,-4.336808709018e-19
3.0,28.223242632884265,0.0
3.0,28.498588081428526,1.5033875354103226e-17
3.0,28.775270158363774,-2.0592854053963445e-19
3.0,29.053288863690018,-4.092720598384521e-20
3.0,29.33264419740725,-2.729928373634134e-18
3.0,29.613336159515477,-1.9820401482110026e-17
3.0,29.895364750014696,-3.0357660963126e-17
3.0,30.178729968904904,-4.607859253331625e-19
3.0,30.463431816186098,1.19262239497995e-18
3.0,30.74947029185829,-9.850463824303945e-19
3.0,31.036845395921475,6.895352906469688e-18
3.0,31.32555712837565,-6.098637247056563e-18
3.0,31.615605489220815,-1.1110346356062663e-17
3.0,31.906990478456976,-1.422983366314182e-17
3.0,32.19971209608413,-1.6202046286346934e-17
3.0,32.493770342102266,-1.897353810195375e-19
3.0,32.78916521651139,0.0
3.0,33.08589671931152,0.0
3.0,33.383964850502636,-1.2197274494113126e-19
3.0,33.68336961008474,2.7126230255137e-19
3.0,33.98411099805784,1.5178830481563e-18
3.0,34.28618901442192,-7.962109739212735e-20
3.0,34.58960365917701,-6.268043837252579e-20
3.0,34.89435493232308,2.417855558572633e-18
3.0,35.20044283386015,3.639112151551742e-18
3.0,35.50786736378821,-5.005761802425232e-19
3.0,35.816628522107244,-2.097465344864418e-19
3.0,36.12672630881728,-4.84955340938508e-20
3.0,36.438160723918315,5.555291528392115e-20
3.0,36.750931767410336,1.2292565701098384e-19
3.0,37.06503943929336,-5.573890836524959e-22
3.0,37.38048373956736,7.374527379495436e-22
3.0,37.69726466823236,-2.1069944655629443e-20
3.0,38.01538222528834,2.4670853163428463e-19
3.0,38.33483641073532,3.959758562005812e-19
3.0,38.655627224573294,4.925496609949154e-19
3.0,38.977754666802255,1.584225486226359e-18
3.0,39.30121873742221,-3.4694469672144e-18
3.0,39.626019436433154,1.339007310727158e-18
3.0,39.95215676383509,2.3039296266658127e-19
3.0,40.279630719628024,-2.414410428394001e-18
3.0,40.608441303811944,-5.548065828919512e-20
3.0,40.93858851638686,-8.913077633473371e-20
3.0,41.27007235735276,-1.1102609795516576e-19
3.0,41.602892826709656,-1.2511928795444803e-19
3.0,41.93704992445754,-1.3404296449259737e-19
3.0,42.27254365059642,-8.859856330767957e-18
3.0,42.60937400512629,-3.163484637757265e-20
3.0,42.94754098804715,-3.141595987018958e-18
3.0,43.28704459935901,-1.5311179380153637e-18
3.0,43.62788483906185,-1.80586062863146e-18
3.0,43.97006170715568,3.035101833346892e-19
3.0,44.31357520364051,-2.596187364936846e-20
3.0,44.65842532851633,-1.582178688029198e-20
3.0,45.004612081783144,-9.153592512735223e-21
3.0,45.352135463440945,-4.772267760013867e-21
3.0,45.70099547348974,-1.897316937710034e-21
3.0,46.051192111929524,-1.336656186812527e-23
3.0,46.4027253787603,-9.317222581393625e-26
3.0,46.75559527398207,-4.845797194049409e-28
3.0,47.10980179759483,-2.1145076275576152e-30
3.0,47.46534494959858,2.2701700425676583e-30
3.0,47.82222472999332,1.398918622506196e-28
3.0,48.18044113877906,1.660031248742123e-30
3.0,48.53999417595578,2.4574711675036826e-29
3.0,48.90088384152351,1.3888114136083997e-31
3.0,49.26311013548222,3.117174537239482e-32
3.0,49.62667305783192,5.906758529909715e-31
3.0,49.99157260857261,1.35573974166086e-31
3.0,50.357808787704286,-3.0677209880503802e-33
3.0,50.72538159522696,-1.1363583208439626e-32
3.0,51.094291031140635,-5.688430954646788e-31
3.0,51.464537095445294,-2.083982176737679e-30
3.0,51.83611978814095,-7.401293570094681e-33
3.0,52.20903910922759,-2.796207199317975e-35
3.0,52.58329505870522,2.6681104738942634e-36
3.0,52.958887636573834,-8.551987658909359e-38
3.0,53.33581684283345,-4.3478163790561556e-38
3.0,53.714082677484065,-3.8705257524816797e-38
3.0,54.093685140525665,-3.8380798081180114e-36
3.0,54.47462423195826,-9.409042183086683e-34
3.0,54.85689995178184,-2.0656901181962285e-31
3.0,55.24051229999641,-3.783962577453679e-29
3.0,55.62546127660198,-1.8832918046786634e-28
3.0,56.01174688159854,-4.424033194090091e-31
3.0,56.39936911498608,-9.411478011821098e-34
3.0,56.78832797676462,-1.9278107438282624e-36
3.0,57.178623466934155,-3.8223249274589154e-39
3.0,57.57025558549468,-7.853375549139107e-42
3.0,57.963224332446195,-2.4919533994080695e-44
3.0,58.3575297077887,-2.8358045054431555e-46
3.0,58.7531717115222,-2.9509767451008876e-47
3.0,59.15015034364669,-1.129980870302845e-49
3.0,59.548465604162175,-3.105027889202159e-52
3.0,59.94811749306865,-7.569769064757609e-55
4.0,0.00037890887107927475,0.08189593569678398
4.0,0.0018945443553963737,0.08189593339471449
4.0,0.0049258153240305715,0.08189592098331769
4.0,0.00947272177698187,0.0818958911249119
4.0,0.015535263714250264,0.08189582941109268
4.0,0.023113441135835758,0.08189562371092123
4.0,0.032207254041738353,0.08189516438995993
4.0,0.042816702431958044,0.08189441236081481
4.0,0.054941786306494836,0.08189344844513805
4.0,0.06858250566534872,0.08189218555911766
4.0,0.0837388605085197,0.08189068391457344
4.0,0.1004108508360078,0.08188917204650693
4.0,0.118598476647813,0.08188792602240218
4.0,0.13830173794393527,0.08188691961126346
4.0,0.15952063472437467,0.08188620040730832
4.0,0.18225516698913116,0.08188559882736149
4.0,0.2065053347382047,0.08188512151903485
4.0,0.2322711379715954,0.08188465482741684
4.0,0.25955257668930315,0.0818841211476287
4.0,0.288349650891328,0.08188341576169703
4.0,0.31866236057767006,0.08188239548715037
4.0,0.3504907057483291,0.08188105023779392
4.0,0.38383468640330526,0.08187925863348203
4.0,0.4186943025425986,0.08187685717583902
4.0,0.455069554166209,0.08187366506664655
4.0,0.4929604412741364,0.08186943710815671
4.0,0.532366963866381,0.08186433943721033
4.0,0.5732891219429427,0.08185835174469125
4.0,0.6157269155038214,0.08185131488043412
4.0,0.6596803445490174,0.08184300365573959
4.0,0.7051494090785303,0.08183325355187689
4.0,0.7521341090923603,0.08182240029930807
4.0,0.8006344445905076,0.0818102682370658
4.0,0.8506504155729717,0.08179660890907577
4.0,0.9021820220397531,0.08178119863860318
4.0,0.9552292639908516,0.08176424802450707
4.0,1.0097921414262672,0.08174547043754816
4.0,1.0658706543459995,0.08172493847313977
4.0,1.1234648027500493,0.0817027389221857
4.0,1.1825745866384163,0.08167884550098242
4.0,1.2432000060111004,0.08165301199050587
4.0,1.3053410608681015,0.08162504715926847
4.0,1.3689977512094196,0.08159484757566682
4.0,1.4341700770350547,0.08156211480072831
4.0,1.5008580383450072,0.08152650992517604
4.0,1.5690616351392768,0.0814877016706359
4.0,1.638780867417863,0.08144518938617237
4.0,1.7100157351807668,0.08139856178110308
4.0,1.7827662384279876,0.08134750067442499
4.0,1.8570323771595252,0.08129170817541782
4.0,1.9328141513753803,0.08123064704037482
4.0,2.0101115610755524,0.08116364166101916
4.0,2.0889246062600417,0.08108974014181786
4.0,2.169253286928848,0.08100772148082519
4.0,2.2510976030819716,0.08091665714954686
4.0,2.3344575547194113,0.08081553589731874
4.0,2.419333141841169,0.08070324758159136
4.0,2.505724364447244,0.08057857305548193
4.0,2.5936312225376357,0.08044027926962237
4.0,2.6830537161123447,0.08028698138429856
4.0,2.7739918451713708,0.08011717365895589
4.0,2.866445609714713,0.07992920067347663
4.0,2.9604150097423734,0.0797212998071599
4.0,3.0559000452543508,0.07949142901114276
4.0,3.1529007162506453,0.0792371249640442
4.0,3.2514170227312564,0.0789560575434264
4.0,3.3514489646961847,0.07864579434909759
4.0,3.4529965421454305,0.0783037686449789
4.0,3.5560597550789934,0.07792728315686655
4.0,3.6606386034968734,0.07751348183914124
4.0,3.7667330873990696,0.07705936144305932
4.0,3.874343206785584,0.07656181620633175
4.0,3.983468961656415,0.07601692510867104
4.0,4.094110352011563,0.07541938314300496
4.0,4.206267377851029,0.07476249487995604
4.0,4.319940039174811,0.07404079505833353
4.0,4.43512833598291,0.07324984077051729
4.0,4.551832268275327,0.07238519172638563
4.0,4.67005183605206,0.07144244898778648
4.0,4.7897870393131114,0.07041731319729783
4.0,4.91103787805848,0.06930468386317526
4.0,5.033804352288165,0.06809732371133286
4.0,5.158086462002166,0.06679226965709749
4.0,5.283884207200487,0.06538694344189383
4.0,5.411197587883122,0.06387869565440603
4.0,5.540026604050075,0.06226557673906154
4.0,5.670371255701346,0.06054649062126194
4.0,5.8022315428369335,0.05872132726317757
4.0,5.9356074654568385,0.05679110571284412
4.0,6.0704990235610605,0.05475692329055447
4.0,6.206906217149599,0.052621721768054124
4.0,6.344829046222454,0.05038990591146478
4.0,6.484267510779628,0.048068163140327004
4.0,6.625221610821118,0.04566471119561542
4.0,6.7676913463469255,0.04318789263280886
4.0,6.91167671735705,0.04063905889280323
4.0,7.057177723851492,0.03803765831213284
4.0,7.20419436583025,0.0354117764984782
4.0,7.352726643293327,0.032779696291588556
4.0,7.502774556240719,0.03016148480872094
4.0,7.654338104672428,0.02757506682443031
4.0,7.807417288588455,0.025038654436849696
4.0,7.9620121079888,0.022574500573570255
4.0,8.11812256287346,0.020203563372161528
4.0,8.27574865324244,0.017946225019168205
4.0,8.434890379095734,0.015819818051028677
4.0,8.595547740433346,0.013834232743837464
4.0,8.757720737255276,0.011997020958113459
4.0,8.921409369561523,0.010316123285925696
4.0,9.086613637352087,0.008797036368048735
4.0,9.253333540626969,0.007435585060143279
4.0,9.421569079386167,0.0062261488209687426
4.0,9.59132025362968,0.005161204706331651
4.0,9.762587063357515,0.004232099945097908
4.0,9.935369508569663,0.0034296046336048784
4.0,10.109667589266127,0.002747631791074782
4.0,10.285481305446913,0.0021732191169713056
4.0,10.462810657112012,0.0016958324836096955
4.0,10.64165564426143,0.0013027186699425244
4.0,10.822016266895165,0.000981858250059585
4.0,11.003892525013217,0.0007224051916376587
4.0,11.187284418615587,0.000515407660197089
4.0,11.372191947702273,0.00035229753467146856
4.0,11.558615112273277,0.00022489106981261433
4.0,11.746553912328595,0.000129282026612425
4.0,11.936008347868233,6.754180159981708e-05
4.0,12.126978418892186,3.2396643913353836e-05
4.0,12.319464125400458,1.4355537143442708e-05
4.0,12.513465467393049,5.917629442381138e-06
4.0,12.708982444869953,2.2709810756870267e-06
4.0,12.906015057831176,8.059533538665389e-07
4.0,13.104563306276717,2.5013986048329615e-07
4.0,13.304627190206574,6.827842319343556e-08
4.0,13.506206709620747,1.6883283524033398e-08
4.0,13.70930186451924,3.808949114947797e-09
4.0,13.913912654902047,7.857881939033044e-10
4.0,14.120039080769171,1.465813535505013e-10
4.0,14.327681142120616,2.4704764880106843e-11
4.0,14.536838838956374,3.7854216218262105e-12
4.0,14.747512171276451,5.306225726208161e-13
4.0,14.959701139080845,6.839477034776966e-14
4.0,15.173405742369557,8.208765683021038e-15
4.0,15.388625981142585,9.047501834443642e-16
4.0,15.60536185539993,-4.39101879032329e-18
4.0,15.823613365141592,1.8294876538906502e-17
4.0,16.04338051036757,1.870248744026586e-16
4.0,16.264663291077866,1.701449801770584e-16
4.0,16.48746170727248,9.029290708573451e-16
4.0,16.71177575895141,8.326672669057498e-17
4.0,16.93760544611466,-1.773153258203424e-16
4.0,17.164950768762225,1.6951167948118302e-18
4.0,17.393811726894107,-4.049320406086435e-17
4.0,17.6241883205103,2.3784685114251152e-17
4.0,17.85608054961082,4.2019597635019394e-17
4.0,18.089488414195657,1.7347234727203119e-18
4.0,18.324411914264807,1.5738643679662198e-18
4.0,18.560851049818275,-1.0439892813547864e-17
4.0,18.798805820856053,4.163336334528749e-17
4.0,19.038276227378155,-3.1225022508965614e-17
4.0,19.279262269384574,-2.0816681672643744e-17
4.0,19.52176394687531,3.4694469454406237e-18
4.0,19.765781259850364,6.9388938908812474e-18
4.0,20.011314208309738,1.5049088960100715e-17
4.0,20.258362792253422,1.7347234727203119e-18
4.0,20.506927011681427,3.530741508509045e-18
4.0,20.75700686659375,-6.9388938908812474e-18
4.0,21.008602356990387,3.4694469454406237e-18
4.0,21.261713482871343,3.4694469454406237e-18
4.0,21.516340244236616,-6.9388938908812474e-18
4.0,21.772482641086206,-6.9388938908812474e-18
4.0,22.030140673420107,-2.602085209080468e-18
4.0,22.28931434123833,3.4694469454406237e-18
4.0,22.550003644540876,-4.0409710208148844e-18
4.0,22.812208583327738,-8.380121597495188e-17
4.0,23.075929157598914,-9.540979099961716e-17
4.0,23.3411653673544,1.7347234727203119e-18
4.0,23.60791721259421,-3.520946548537008e-17
4.0,23.876184693318336,-5.929656373615951e-17
4.0,24.14596780952678,-5.732928259391886e-17
4.0,24.41726656121954,-3.9464959004387093e-17
4.0,24.690080948396623,-1.2221126865314596e-15
4.0,24.964410971058015,-5.89805980724906e-17
4.0,25.240256629203724,2.2009304060138956e-17
4.0,25.517617922833757,4.78783678470806e-16
4.0,25.796494851948104,7.297958058950454e-16
4.0,26.076887416546768,5.446929431731035e-16
4.0,26.35879561662975,2.636779678534874e-16
4.0,26.642219452197043,8.94762670518354e-18
4.0,26.927158923248655,1.1502271229783856e-16
4.0,27.213614029784587,1.318389839267437e-16
4.0,27.501584771804836,5.522335075733337e-18
4.0,27.791071149309406,6.962704173713864e-19
4.0,28.082073162298293,-3.503446836357573e-19
4.0,28.374590810771487,-3.372671033959664e-19
4.0,28.668624094729005,-1.8686963240071677e-19
4.0,28.96417301417084,-7.717562775964642e-18
4.0,29.26123756909699,-1.3269364184751392e-17
4.0,29.55981775950746,5.204170418160936e-18
4.0,29.859913585402246,1.6009203179369256e-18
4.0,30.16152504678135,-8.673617363601559e-19
4.0,30.464652143644763,-2.7105054261254874e-19
4.0,30.7692948759925,7.047314107926267e-19
4.0,31.07545324382456,-6.740025491296807e-19
4.0,31.383127247140933,1.0428756360077933e-19
4.0,31.692316885941622,1.0745217877247922e-17
4.0,32.00302216022662,2.17373453096753e-20
4.0,32.315243069995944,-7.104210088149062e-18
4.0,32.628979615249584,-1.5596334570552878e-17
4.0,32.94423179598754,-2.6966518237197675e-19
4.0,33.260999612209815,2.4388474156828813e-19
4.0,33.57928306391641,1.0199735865490355e-18
4.0,33.899082151107315,-2.3126221944412174e-19
4.0,34.22039687378253,4.760169825237795e-19
4.0,34.54322723194208,2.862293729988515e-17
4.0,34.86757322558594,-1.0000950663883306e-18
4.0,35.19343485471412,-8.253489022552109e-18
4.0,35.520812119326614,-5.029953926743803e-19
4.0,35.84970501942342,-4.58043764799036e-19
4.0,36.18011355500454,4.522467095468522e-19
4.0,36.51203772606999,-6.572975658354306e-19
4.0,36.84547753261975,-1.3291210605806085e-18
4.0,37.18043297465383,2.8460306974317615e-19
4.0,37.51690405217224,1.892271600613856e-18
4.0,37.85489076517494,1.5991775377525105e-17
4.0,38.194393113661974,3.3025511576354115e-17
4.0,38.535411097633315,1.2671806200094462e-17
4.0,38.87794471708898,3.2573350582862045e-17
4.0,39.22199397202897,6.281593680354198e-18
4.0,39.56755886245327,-1.1123564405506518e-18
4.0,39.91463938836188,2.435825088233346e-17
4.0,40.26323554975481,9.281794261325648e-18
4.0,40.61334734663206,-3.3116212478313666e-20
4.0,40.96497477899363,-3.9483888814751725e-19
4.0,41.31811784683951,-1.8304823182857284e-20
4.0,41.672776550169715,-8.413610810984532e-19
4.0,42.028950888984234,-4.0539085556513914e-19
4.0,42.38664086328306,-1.8896996499358366e-17
4.0,42.74584647306622,-1.4840017208037043e-17
4.0,43.10656771833369,3.584120010624435e-18
4.0,43.46880459908548,4.3368086818007796e-19
4.0,43.832557115321585,6.892791397101952e-19
4.0,44.197825267042,-3.393099219816996e-18
4.0,44.56460905424673,-2.0816681672643744e-17
4.0,44.93290847693579,-2.1155846550523996e-19
4.0,45.302723535109166,-7.698282186936988e-19
4.0,45.674054228766856,-1.1743065451287933e-18
4.0,46.04690055790887,-5.182708152485735e-19
4.0,46.42126252253519,-8.93204077414116e-21
4.0,46.79714012264582,-1.8542950572523143e-19
4.0,47.17453335824078,-1.4886505568146831e-19
4.0,47.553442229320055,6.703972727642087e-18
4.0,47.933866735883655,-9.212472654277317e-19
4.0,48.315806877931564,-8.32709933344057e-19
4.0,48.699262655463784,-6.613633239746189e-18
4.0,49.08423406848033,4.878909767025877e-18
4.0,49.47072111698119,-5.681473483042721e-18
4.0,49.85872380096637,3.9624730593763004e-18
4.0,50.24824212043586,-3.2690617437222803e-18
4.0,50.639276075389674,-7.750920324347377e-20
4.0,51.031825665827796,-1.5415999611088708e-19
4.0,51.42589089175024,7.499742858884193e-18
4.0,51.821471753157006,-1.5828304087323216e-17
4.0,52.218568250048094,-3.061121334831737e-17
4.0,52.617180382423484,-7.786415935983255e-17
4.0,53.0173081502832,-3.4678889867268896e-17
4.0,53.418951553627224,-4.0924063580967967e-19
4.0,53.82211059245557,-2.2280337784142534e-18
4.0,54.226785266768246,-3.189148982991818e-20
4.0,54.63297557656523,-3.5951356964993717e-22
4.0,55.04068152184653,-5.87059272005191e-24
4.0,55.44990310261214,-2.9784283732222906e-26
4.0,55.86064031886207,1.4686292497260908e-24
4.0,56.27289317059632,0.0
4.0,56.686661657814895,-1.2418005760614861e-17
4.0,57.10194578051778,-4.5444246245699694e-20
4.0,57.518745538704984,-3.3021937463661873e-22
4.0,57.9370609323765,-3.336397443217723e-24
4.0,58.356891961532334,-2.088187758487856e-24
4.0,58.77823862617249,-1.1133711189986419e-24
4.0,59.20110092629696,-3.5261775808477244e-25
4.0,59.62547886190575,-6.948641668667084e-23
4.0,60.05137243299886,-1.401861964900429e-20
4.0,60.478781639576276,-2.5247807569629286e-20
4.0,60.90770648163801,-3.400347335675175e-20
4.0,61.33814695918407,-5.82380400982732e-18
4.0,61.77010307221445,-4.362694583815094e-17
4.0,62.20357482072914,-1.8870053628093557e-19
4.0,62.638562204728146,-1.3100905359342728e-21
4.0,63.07506522421147,-1.779189042392895e-23
4.0,63.513083879179106,-4.1864353434139513e-22
4.0,63.952618169631066,-4.608956823492826e-20
4.0,64.39366809556734,-5.2544843936747525e-18
4.0,64.83623365698793,-9.347876297336488e-18
4.0,65.28031485389283,-8.65964110852902e-18
4.0,65.72591168628207,-2.6774203062810665e-20
4.0,66.17302415415561,-8.232430061765494e-23
4.0,66.62165225751347,-2.5176643596965465e-25
4.0,67.07179599635566,-7.658141173913583e-28
4.0,67.52345537068216,-2.3181869966592722e-30
4.0,67.97663038049296,-6.991166915093276e-33
5.0,0.00040821393872809655,0.0750906467858888
5.0,0.0020410696936404827,0.07509064498763358
5.0,0.005306781203465255,0.07509063455428962
5.0,0.010205348468202414,0.07509060881364926
5.0,0.016736771487851958,0.07509051408023824
5.0,0.024901050262413887,0.07509014816097226
5.0,0.03469818479188821,0.07508931041777049
5.0,0.04612817507627491,0.07508796292324754
5.0,0.059191021115574005,0.0750862288525283
5.0,0.07388672290978547,0.07508394075982436
5.0,0.09021528045890934,0.07508133757581625
5.0,0.10817669376294559,0.07507893578725613
5.0,0.1277709628218942,0.07507657333043426
5.0,0.14899808763575523,0.07507437586524457
5.0,0.17185806820452865,0.07507243589304255
5.0,0.19635090452821446,0.07507074915523303
5.0,0.22247659660681263,0.07506909787889406
5.0,0.2502351444403232,0.07506758535848113
5.0,0.2796265480287462,0.07506576757601532
5.0,0.3106508073720815,0.07506327493704833
5.0,0.34330792247032915,0.07505969899821728
5.0,0.3775978933234893,0.07505444999955165
5.0,0.41352071993156186,0.07504679071273096
5.0,0.4510764022945467,0.07503687074229151
5.0,0.49026494041244395,0.07502450929018402
5.0,0.5310863342852536,0.07500917028137823
5.0,0.5735405839129757,0.07499017296119222
5.0,0.6176276892956101,0.07496661469038282
5.0,0.6633476504331569,0.07493956771585428
5.0,0.7107004673256161,0.07490890165693659
5.0,0.7596861399729877,0.07487396942034252
5.0,0.8103046683752716,0.07483384901810236
5.0,0.862556052532468,0.07478926895045841
5.0,0.9164402924445767,0.0747405458988445
5.0,0.9719573881115978,0.07468692229846464
5.0,1.0291073395335313,0.07462745782054506
5.0,1.0878901467103774,0.07456485034285232
5.0,1.1483058096421357,0.07449887122629113
5.0,1.2103543283288065,0.07442892299861519
5.0,1.2740357027703895,0.07435531315797869
5.0,1.3393499329668845,0.07427848139607492
5.0,1.4062970189182926,0.07419794753584591
5.0,1.4748769606246128,0.07411359866206114
5.0,1.5450897580858456,0.07402558499155741
5.0,1.6169354113019905,0.07393331964714334
5.0,1.690413920273048,0.0738365554443415
5.0,1.7655252849990175,0.07373539999385587
5.0,1.8422695054798996,0.07362987935111807
5.0,1.9206465817156941,0.07351976938142732
5.0,2.000656513706401,0.07340465934945603
5.0,2.0822993014520206,0.07328378792369471
5.0,2.165574944952552,0.07315612615565843
5.0,2.2504834442079966,0.07302107336172288
5.0,2.337024799218353,0.07287799796937557
5.0,2.425199009983621,0.07272621077400016
5.0,2.515006076503803,0.07256492723245461
5.0,2.606445998778897,0.0723934013993636
5.0,2.699518776808903,0.07221075005787503
5.0,2.794224410593821,0.07201599916484676
5.0,2.890562900133652,0.07180807331546335
5.0,2.9885342454283945,0.071585827135786
5.0,3.08813844647805,0.07134775785884193
5.0,3.1893755032826183,0.07109228044837372
5.0,3.292245415842099,0.07081784124569086
5.0,3.3967481841564915,0.07052283203255615
5.0,3.5028838082257967,0.07020554186423038
5.0,3.610652288050014,0.06986415622853312
5.0,3.720053623629144,0.0694967299184342
5.0,3.831087814963186,0.06910122375877834
5.0,3.9437548620521405,0.06867549719436915
5.0,4.058054764896008,0.06821562250553533
5.0,4.173987523494787,0.06771772028557818
5.0,4.291553137848479,0.06717712060648487
5.0,4.410751607957083,0.0665906793135507
5.0,4.5315829338206,0.06595516594022309
5.0,4.654047115439029,0.06526727996795324
5.0,4.77814415281237,0.0645236713058458
5.0,4.903874045940624,0.0637205343854424
5.0,5.031236794823791,0.06285195560588766
5.0,5.160232399461869,0.06191499004154976
5.0,5.29086085985486,0.06090680871207479
5.0,5.423122176002763,0.05982428702825045
5.0,5.557016347905579,0.05866454198529344
5.0,5.692543375563306,0.05742502545453531
5.0,5.829703258975947,0.05610360509753606
5.0,5.968495998143499,0.05469866038224134
5.0,6.108921593065965,0.05320800120551806
5.0,6.2509800437433425,0.05163098572838587
5.0,6.394671350175632,0.04996746428880194
5.0,6.539995512362834,0.04821872333708009
5.0,6.68695253030495,0.04638702622103363
5.0,6.835542404001977,0.04447008987082283
5.0,6.985765133453917,0.04246861053223733
5.0,7.137620718660768,0.04039919238210165
5.0,7.291109159622533,0.03827241686507851
5.0,7.446230456339209,0.036100330894171126
5.0,7.602984608810798,0.03389313485921864
5.0,7.7613716170373,0.03166187121768939
5.0,7.9213914810187145,0.029420279035590313
5.0,8.08304420075504,0.027187578788738558
5.0,8.246329776246277,0.024979758506112348
5.0,8.411248207492429,0.02281766537537684
5.0,8.577799494493494,0.020713751367214248
5.0,8.745983637249468,0.018681012738172003
5.0,8.915800635760355,0.016733804770404558
5.0,9.087250490026157,0.014888240295117523
5.0,9.26033320004687,0.013149821651742737
5.0,9.435048765822495,0.011523153684738904
5.0,9.611397187353033,0.010011028004250074
5.0,9.789378464638482,0.00861504822615741
5.0,9.968992597678845,0.007337564790257833
5.0,10.150239586474122,0.006183171357453142
5.0,10.333119431024308,0.005147668881734845
5.0,10.517632131329409,0.004229209937196598
5.0,10.703777687389419,0.003419900750525224
5.0,10.891556099204344,0.002711712221619353
5.0,11.08096736677418,0.0020965437674896285
5.0,11.27201149009893,0.0015696638481899332
5.0,11.464688469178592,0.0011216045824369884
5.0,11.658998304013167,0.0007432317327050479
5.0,11.854940994602654,0.000452754563573208
5.0,12.05251654094705,0.0002559660299294846
5.0,12.25172494304636,0.00013505580297949475
5.0,12.452566200900584,6.684345361628732e-05
5.0,12.655040314509721,3.1095295771052994e-05
5.0,12.85914728387377,1.3519058138439059e-05
5.0,13.06488710899273,5.314589406855167e-06
5.0,13.272259789866602,1.8575554506947457e-06
5.0,13.481265326495388,5.941570032491597e-07
5.0,13.691903718879086,1.7530576572999273e-07
5.0,13.904174967017696,4.777396906470754e-08
5.0,14.118079070911218,1.1921132087941947e-08
5.0,14.333616030559654,2.7180628857106767e-09
